Génération,Fitness Moyenne,Fitness Maximale,Nombre d'espèces
1443,3774.209639999999,6050.49,4
1444,3792.0001600000005,6276.016,4
1445,3816.890253333333,6841.442000000001,4
1446,3700.6430666666665,6532.018,4
1447,3824.22552,5953.096,4
1448,3780.8003866666672,6482.528000000001,4
1449,3831.4893199999997,6526.182,4
1450,3604.058320000001,6981.609999999999,4
1451,3721.3286133333327,6310.921999999999,4
1452,3732.7760266666673,6003.974,4
1453,4026.157279999997,6588.897999999999,4
1454,3746.7824000000005,6296.046,4
1455,3892.3790133333337,6233.758,4
1456,3909.509706666666,6692.402,4
1457,3847.9573866666674,7609.938,4
1458,3819.3380133333335,6750.058,4
1459,3742.4914666666696,6779.627999999999,4
1460,3813.098200000001,5940.0740000000005,4
1461,4063.4476933333317,6313.328000000001,4
1462,3895.374453333335,6135.048000000001,4
1463,3809.59508,6320.781999999999,4
1464,3893.7114800000013,5805.383999999999,4
1465,3820.4147200000016,6673.7119999999995,4
1466,3853.0356533333343,6157.107999999998,4
1467,3822.730759999999,6677.039999999999,4
1468,3789.2818399999996,6464.668,4
1469,3851.581039999999,6098.3640000000005,4
1470,4030.057026666668,6236.0199999999995,4
1471,3995.52956,6565.16,4
1472,3991.7316400000027,5936.879999999999,4
1473,3768.646773333333,6173.698,4
1474,3780.7337200000006,6463.668,4
1475,4030.7482000000005,6516.643999999999,4
1476,3998.0988799999996,6566.778000000002,4
1477,3833.0041333333343,6287.099999999999,4
1478,3842.372133333333,6577.122,4
1479,3788.2803466666646,6784.714,4
1480,4095.481800000002,6661.534,4
1481,3925.6784000000002,7088.366000000001,4
1482,3875.1694933333324,6238.531999999999,4
1483,3934.0726266666666,6649.905999999999,4
1484,3947.73158666667,6728.18,4
1485,3877.9886133333325,6402.681999999999,4
1486,3960.494493333336,6520.545999999999,4
1487,4032.630733333334,6310.933999999999,4
1488,3964.9132533333336,6585.204,4
1489,3766.4614000000006,6913.392,4
1490,4116.207826666665,7043.802,4
1491,4032.7835200000013,6773.664,4
1492,4069.623040000001,6618.284,4
1493,3871.957653333334,6571.4439999999995,4
1494,3683.2525333333333,6061.852000000001,4
1495,3847.880239999998,6814.454,4
1496,3766.7504800000024,5856.684000000001,4
1497,3770.436746666665,6228.616,4
1498,3868.8643333333325,6164.145999999999,4
1499,3907.9330666666665,6827.156000000001,4
